ID	Control	Treatment
2865_g_at	4.465632091	3.899768561
2866_s_at	4.164602783	4.266307933
2867_s_at	4.869298783	4.566925649
2868_s_at	3.271767479	3.32813906
2869_s_at	4.258236711	3.745839286
2870_s_at	5.52952635	5.262456505
2871_s_at	7.073236448	7.144328268
2872_at	4.408862328	3.885088494
2873_at	2.96789984	2.96874543
2874_g_at	3.540658148	3.149366269
2875_at	4.134481149	3.574320145
2876_at	3.76766199	3.976964483
2877_at	3.138275677	2.852284555
2878_at	3.015669978	2.727939465
2879_at	3.205640878	3.129629267
2880_at	3.68893946	3.471845167
2881_at	3.302966831	4.228330145
2882_at	4.070679877	4.419504952
2883_at	3.395098615	3.098424189
2884_g_at	4.937385936	4.726878856
2885_s_at	4.675282923	3.543177311
2886_s_at	5.732446103	4.683164448
2887_s_at	7.660313827	5.225877127
2888_at	4.622961471	4.350173349
2889_at	5.672245845	4.350549132
2890_at	3.144634196	3.061728805
2891_at	4.286990427	4.498419839
2892_at	2.942553921	2.497615575
2893_at	4.054785874	3.406705881
2894_at	4.154493046	3.311718606
2895_at	3.039225662	2.915246349
2896_at	3.540694525	3.185553687
2897_at	3.131917592	2.998049309
2898_at	3.962384503	3.649256263
2899_at	4.192072777	3.484044819
2900_at	3.664699857	2.961738449
2901_at	2.965598528	2.789419977
2902_at	3.234155064	2.509602739
2903_g_at	5.690269324	4.71693195
2904_s_at	8.762719269	6.105979977
2905_at	3.374713194	3.350223444
2906_at	4.175893419	3.729914074
2907_at	2.947338968	2.774340756
2908_at	3.593625523	3.300726548
2909_at	3.523745266	3.482536844
2910_at	2.908297262	2.68517368
2911_s_at	8.202958331	7.008812123
2912_at	3.219610952	2.758462842
2913_at	4.548157405	4.278652861
2914_at	2.555427836	2.604863678
2915_g_at	3.350118849	2.856788197
2916_s_at	5.309304988	3.804354705
2917_s_at	3.987074665	3.96292917
2918_s_at	5.043867629	6.334183062
2919_s_at	5.209044394	6.655662369
2920_at	6.0280547	5.93718622
2921_at	5.360547366	3.661803278
2922_at	4.008031594	3.031604582
2923_at	4.463806069	3.857299127
2924_g_at	4.076145698	3.400574349
2925_s_at	4.070409872	3.538776905
2926_s_at	3.763450054	3.246594986
2927_s_at	4.81900024	4.894125765
2928_at	3.9792696	4.134310754
2929_at	4.135030878	4.480841209
2930_at	4.626967541	5.21697786
2931_at	3.160412842	3.232540818
2932_at	3.395299867	3.272284216
2933_at	4.336599089	4.221243715
2934_at	3.057221144	2.90107862
2935_at	4.790821098	4.636312492
2936_at	4.59042746	4.254636968
2937_at	3.052349244	2.877579259
2938_at	2.675364584	2.691799086
2939_at	3.774239318	3.795666373
2940_at	3.177256192	3.258664879
2941_at	4.20749275	4.106407646
2942_at	4.626052629	4.20992262
2943_at	3.68805055	3.149264651
2944_g_at	4.595243026	3.622614833
2945_s_at	5.25908928	4.755875791
2946_s_at	3.981075886	3.686194945
2947_s_at	6.904474489	5.500094393
2948_s_at	4.893150964	3.722566621
2949_at	3.272383192	3.633590466
2950_at	4.216265839	4.286535555
2951_at	3.613455256	3.084841112
2952_at	3.785374507	3.489933888
2953_at	3.800188855	3.717360622
2954_at	3.65599756	5.491204454
2955_at	3.978437391	5.728433751
2956_g_at	7.212353335	6.165408182
2957_at	3.932716248	4.082468999
2958_at	4.065841141	4.297572836
2959_at	3.907644644	3.779817026
2960_at	3.469730872	3.120963646
2961_at	4.00704161	4.011215064
2962_at	5.489333426	6.744189428
2963_at	3.563544465	3.739804394
2964_at	6.387682693	8.792486584
2965_g_at	5.807301495	7.932239721
2966_s_at	6.626992034	7.85620173
2967_s_at	6.772453584	8.078529484
2968_s_at	4.468144937	5.496675001
2969_s_at	6.453831898	8.210514579
2970_s_at	8.976113899	10.82046175
2971_at	4.141993542	3.582718697
2972_at	3.459634009	3.04611917
2973_at	3.106155149	3.000513077
2974_at	3.615463609	3.173134249
2975_at	4.238438604	3.301573961
2976_at	3.530504982	3.54050485
2977_at	5.1420403	6.53752129
2978_at	4.247037381	4.478077969
2979_at	3.64678026	3.160021207
2980_at	3.272323696	3.082915457
2981_at	4.070791143	3.771477508
2982_at	2.828869804	2.768697074
2983_at	3.257679245	3.282328312
2984_at	4.658997582	4.539624076
2985_at	4.066714044	3.85936989
2986_at	3.233977873	3.124198509
2987_at	3.918428115	3.532358557
2988_at	4.446569918	4.12581632
2989_at	3.598829745	3.279185577
2990_g_at	3.912895234	3.739518308
2991_at	4.133985518	3.548281884
2992_g_at	3.664912297	3.371419474
2993_s_at	3.391547876	3.132166281
2994_s_at	3.169633462	2.655729828
2995_s_at	3.270382672	3.004921689
2996_s_at	3.926124922	3.561339892
2997_s_at	3.210402659	2.720440326
2998_at	4.03724632	4.22175776
2999_at	3.892814924	4.631357938
3000_at	3.909549689	4.662155322
3001_at	3.345132861	4.60648485
3002_g_at	4.296422735	3.978607032
3003_s_at	4.245583424	3.445439271
3004_s_at	5.220837891	4.852996965
3005_at	3.609280408	3.223189596
3006_at	3.245703205	3.059558416
3007_at	4.278285622	4.195577299
3008_at	3.663441137	3.004989635
3009_g_at	3.828020368	3.708565729
3010_s_at	3.197449223	2.780037176
3011_s_at	4.337801137	4.06310271
3012_s_at	3.862432385	3.618822269
3013_at	4.056756779	3.88555248
3014_at	3.40722028	3.42366699
3015_at	4.048281822	4.616023508
3016_at	4.40576426	3.97305485
3017_g_at	4.949025461	4.337254496
3018_s_at	3.741603757	3.392799805
3019_at	4.067274234	3.49369179
3020_at	2.967310827	2.873749857
3021_at	3.968339487	3.765001997
3022_at	3.654763809	4.062872173
3023_at	2.866083275	3.163507634
3024_g_at	5.336570028	3.378140276
3025_s_at	6.478547532	4.491554506
3026_at	3.637639063	5.224427974
3027_at	3.145126501	4.488646948
3028_at	3.170600345	4.79699981
3029_at	3.143617046	3.827518436
3030_at	5.009281357	5.399887467
3031_at	5.251793346	4.854130081
3032_at	3.588533459	3.751469639
3033_s_at	4.695779971	4.821573439
3034_at	4.342984241	3.934320725
3035_at	4.12779064	3.877022429
3036_at	3.485479133	2.969121058
3037_at	3.930920954	3.329252954
3038_at	3.687921902	2.769845415
3039_s_at	6.955180696	5.347990095
3040_at	3.950755689	4.01726493
3041_at	5.244332004	5.008629625
3042_at	3.496588791	3.26831155
3043_at	2.950482372	2.699868375
3044_at	2.955461131	2.689399328
3045_s_at	5.180861763	4.109737579
3046_at	4.704757583	3.550904773
3047_at	3.794017564	3.736300112
3048_at	3.378478412	3.441412918
3049_at	3.431228477	2.908957347
3050_at	3.816854886	3.312154964
3051_at	4.6595253	5.24075356
3052_at	3.500458011	3.324213513
3053_at	4.853769128	4.848102053
3054_at	3.583137052	3.290514053
3055_g_at	3.862301298	3.387388739
3056_s_at	4.312819514	4.081589924
3057_s_at	5.372404518	4.636094411
3058_s_at	3.216748007	3.438365216
3059_at	3.275716031	3.042654027
3060_at	3.996423804	3.3522436
3061_at	2.894014498	3.123864557
3062_at	2.954870296	2.905801577
3063_at	3.430190026	3.275054402
3064_at	3.985826169	3.723785542
3065_g_at	5.080590878	5.737070718
3066_at	2.983194639	2.595044312
3067_g_at	3.54132215	3.465456547
3068_s_at	5.767478184	5.528087483
3069_s_at	6.081976816	6.157668608
3070_s_at	3.883504803	3.917390847
3071_s_at	2.916962105	2.948628992
3072_s_at	4.135672876	4.944531062
3073_s_at	2.977685684	3.083834317
3074_at	3.003513905	2.658142079
3075_at	3.056081739	3.237878799
3076_at	2.701107032	2.598059343
3077_at	3.018630464	2.849209127
3078_g_at	3.500401841	2.5939963
3079_s_at	6.980731815	3.519016036
3080_f_at	6.918263879	3.362421078
3081_at	3.466026857	2.962857731
3082_at	2.683577812	2.626821274
3083_g_at	3.107358768	2.894945178
3084_s_at	3.180619722	3.031882677
3085_s_at	4.724649313	4.558903962
3086_s_at	3.149928157	3.076970739
3087_s_at	3.532185118	3.244836162
3088_at	3.706424507	3.991320466
3089_g_at	3.885720638	3.896821466
3090_s_at	5.468449709	5.961628186
3091_at	4.224066496	3.975707028
3092_f_at	3.261709116	3.414085897
3093_f_at	6.424294195	3.568757059
3096_f_at	7.310761019	4.815754427
3097_at	4.485622922	3.575448813
3098_at	4.205894261	3.9233741
3099_at	4.440279592	3.941079529
3100_s_at	5.371745896	4.558108575
3101_at	4.767741473	4.545176405
3102_s_at	4.535528307	4.15764796
3103_at	4.145716528	3.457684031
3104_at	4.831860538	3.375014609
3105_g_at	3.513238184	2.808368201
3106_s_at	4.608997187	3.794236128
3107_s_at	4.955775714	4.047272156
3108_at	5.190879919	4.386495016
3109_at	5.697167263	6.151325596
3110_s_at	3.836503577	4.175058409
3111_s_at	4.268271092	3.637125507
3112_s_at	3.961452248	3.139198423
3113_s_at	4.986863219	4.904354071
3114_s_at	6.073919194	6.573650276
3115_at	4.128613087	3.160435679
3116_at	4.942088527	4.239051321
3117_at	5.003077099	4.736795268
3118_at	3.459432161	3.333758323
3119_at	3.602904602	3.099381661
3120_at	4.170586324	3.469562506
3121_at	3.775932911	4.178493182
3122_at	3.90602624	3.619898919
3123_at	4.160996038	3.897284619
3124_at	4.753133843	4.113184883
3125_at	3.421520762	3.105193998
3126_at	5.126289951	5.149495513
3127_at	5.663346738	6.853148079
3128_at	3.932002108	4.054194564
3129_at	3.915216524	3.592697251
3130_at	4.049481694	3.631286986
3131_g_at	4.172620997	3.271803601
3133_f_at	3.965072647	5.42036532
3136_s_at	2.747672706	2.747717959
3137_s_at	2.806686516	2.714524607
3139_f_at	7.149731895	6.114701259
3141_i_at	2.744044849	2.67929801
3142_f_at	4.394358891	6.21053558
3143_f_at	3.307313275	3.729311667
3144_f_at	3.682864467	4.517040983
3145_at	3.956384453	5.00378692
3147_at	2.966135778	3.090555453
3148_s_at	8.988286804	10.07634816
3149_at	4.404014982	4.335101752
3150_at	5.057605967	5.34054523
3151_g_at	3.785874874	3.611639212
3152_at	4.504516588	3.930752153
3153_at	3.601444266	3.191526182
3154_at	3.662901089	3.537620784
3155_at	4.442188566	4.639802556
3156_at	3.940721129	3.541808165
3157_at	4.462323945	4.581040084
3158_at	3.605877884	3.857591695
3159_at	4.017512045	3.946268702
3161_f_at	7.175411425	8.459798758
3162_at	7.142996936	7.575178348
3163_i_at	3.136562659	3.526354134
3164_f_at	2.794796663	3.170234375
3165_at	2.823324966	2.761336604
3166_i_at	3.705341425	3.604804427
3167_r_at	4.206514076	4.041093826
3168_f_at	3.015003025	3.160617398
3169_f_at	8.188786996	9.952045337
3170_i_at	2.699870919	2.658370081
3171_r_at	2.61050397	2.768883268
3172_f_at	3.12719897	3.474148109
3173_i_at	2.677326295	2.651497681
3174_f_at	2.482019499	2.48495451
3175_i_at	3.559717528	3.817397671
3176_f_at	3.228508794	4.657324535
3177_f_at	3.7947949	4.344269298
3178_f_at	2.830614494	2.712062496
3180_f_at	5.454965369	6.998618166
3181_f_at	5.759319769	8.444071786
3182_i_at	6.503532701	6.15198145
3183_f_at	8.249946707	10.91286137
3184_s_at	2.475739156	3.024371184
3185_s_at	3.899952691	4.300825451
3187_s_at	3.359034096	6.320380048
3188_at	5.874771192	8.754481484
3189_i_at	7.189436049	10.12180214
3190_f_at	3.976173977	7.028622106
3191_i_at	2.338364365	2.669978051
3192_f_at	2.75046737	3.193927355
3193_at	5.459810656	6.040477205
3195_f_at	7.010619978	8.886093282
3196_f_at	5.043206776	7.829642249
3199_f_at	7.367768055	8.882394251
3200_i_at	4.567885235	4.927771551
3201_r_at	3.223174706	4.183979119
3202_f_at	2.480704253	3.019936554
3203_f_at	5.715021522	8.307501301
3204_at	6.568424966	7.864284662
3206_at	2.554314239	2.642739757
3207_i_at	3.960425523	3.616313939
3208_f_at	2.881907004	2.950456246
3209_f_at	6.612883605	8.545030116
3212_f_at	3.646188099	4.8802925
3214_at	4.557895765	6.205351131
3215_f_at	3.531552676	4.975178175
3216_at	4.456853424	6.426069743
3218_at	2.784485884	2.655631908
3222_f_at	8.456518135	9.820719868
3223_f_at	7.80613388	9.895492619
3225_f_at	3.723465207	5.348526399
3226_f_at	5.732427323	8.205070856
3228_at	5.088377959	5.337225607
3230_f_at	4.701527222	6.577411264
3232_f_at	5.163628427	6.638333765
3233_f_at	5.54768743	8.501139837
3234_at	3.045248477	3.077199012
3235_f_at	6.705094296	8.489428648
3236_f_at	4.149696566	5.4612116
3237_f_at	8.29807607	9.932833559
3239_f_at	6.898080616	8.621259148
3240_f_at	7.234613588	9.340624065
3241_f_at	8.309948771	9.830712683
3243_at	7.51525095	6.291726335
3244_i_at	2.857079581	3.170560691
3245_f_at	2.804526437	3.639540515
3247_s_at	3.810163285	4.217932018
3248_s_at	3.625740323	3.80361504
3249_s_at	3.418038395	3.151331143
3250_s_at	3.202803641	3.300840541
3251_s_at	2.531138915	2.903236383
3252_s_at	2.958949928	3.102840874
3253_f_at	7.693939716	9.437133037
3255_at	4.160429583	3.902816106
3256_at	2.913450943	4.894344976
3257_f_at	7.5848596	9.655944217
3258_f_at	2.796002051	3.403149758
3259_at	5.906934973	8.437399087
3260_f_at	7.670926798	9.49130695
3262_at	2.500493314	2.791243025
3263_i_at	3.764812703	6.050152244
3264_f_at	5.452951864	7.340047081
3267_f_at	7.321174753	8.685531298
3268_f_at	5.765665011	8.488022408
3269_f_at	3.669616083	5.171577188
3270_f_at	7.860914161	9.370419861
3271_i_at	3.612849927	3.817397671
3272_f_at	8.514858789	9.856299129
3274_at	3.72290238	4.890556905
3276_i_at	2.543193065	2.291964429
3277_f_at	3.048471588	3.06842559
3279_f_at	5.745254264	7.093506139
3283_f_at	8.283743781	10.02473555
3284_f_at	8.147116155	9.998667972
3285_f_at	7.977629647	9.768069377
3286_f_at	3.937441322	5.771578629
3287_s_at	2.660469426	2.837684642
3288_at	3.056405898	2.847565604
3289_i_at	3.769715474	4.805669605
3290_f_at	3.287230527	4.071766162
3291_f_at	3.855576347	4.96775204
3294_at	3.029822023	2.860588178
3296_at	3.302948725	2.836380977
3297_i_at	2.85961483	2.869030835
3298_f_at	3.036585556	3.201435861
3299_f_at	3.6244989	4.021930093
3301_f_at	4.327805569	6.665051839
3302_f_at	7.409960429	9.47945453
3303_f_at	2.883262511	3.418155558
3304_f_at	4.480517891	4.444531399
3305_at	2.801724755	3.03610176
3306_i_at	5.474741162	7.924436128
3307_s_at	2.944822067	3.057948163
3308_s_at	3.20496895	3.280349839
3309_s_at	3.573261739	3.666192961
3310_s_at	8.505918471	5.24252312
3311_f_at	7.862992983	9.763746185
3313_f_at	6.126793316	8.274291902
3315_f_at	5.292533551	7.36455915
3316_f_at	8.271821384	10.52735394
3317_f_at	5.37140576	8.095356858
3319_f_at	5.953298154	8.605173061
3320_i_at	4.295409276	4.392478299
3321_f_at	3.101955229	3.052150528
3322_at	3.085913532	3.225494988
3323_i_at	2.841826503	2.898541942
3324_at	3.066278433	2.767517511
3325_f_at	4.780190416	5.28551292
3326_at	2.628728032	2.833853082
3327_f_at	8.443926353	11.39691269
3328_at	2.973728033	8.765685437
3329_f_at	3.123107599	4.858048051
3330_f_at	7.703467259	9.284057078
3332_i_at	3.217704532	4.612262949
3333_f_at	5.118182377	7.320611142
3334_at	3.695296518	6.330780551
3335_at	3.001483595	4.067424305
3336_f_at	4.07824913	6.526855734
3337_i_at	5.1092503	5.470792121
3338_f_at	2.714657502	3.277852993
3340_f_at	7.662766666	9.471604947
3342_f_at	7.728700279	9.672490023
3343_i_at	7.42396381	10.5988627
3344_f_at	5.738185335	8.581767119
3345_f_at	5.771819046	8.16383374
3346_at	4.192347117	6.724775006
3347_s_at	6.54916694	7.126241797
3348_f_at	5.652732304	8.016546694
3350_f_at	6.344635862	8.205152087
3352_s_at	7.19476345	7.493052475
3354_s_at	7.4813915	8.23809375
3355_s_at	6.134646995	6.141918995
3356_f_at	4.746019412	5.272377729
3357_at	3.085710574	3.006898286
3358_f_at	8.46041254	8.546228719
3359_f_at	7.802137472	9.532941654
3360_at	3.119849173	3.418666815
3361_f_at	9.502995463	9.052031357
3362_at	2.807331613	2.801428509
3363_at	2.991680968	3.195357343
3364_f_at	7.839280957	6.935262234
3365_f_at	7.695203845	9.853688776
3366_at	3.037464002	2.786206792
3367_f_at	3.791655783	4.448225528
3368_f_at	7.019198261	5.262355839
3369_i_at	2.937414424	2.984806643
3370_f_at	4.322347244	5.171834155
3371_f_at	10.63497921	8.788822379
3372_f_at	8.751674539	7.399448179
3373_at	4.703657678	4.139785565
3374_at	3.195699595	3.90806776
3375_f_at	7.728107492	9.670109188
3376_f_at	8.096684232	6.809793391
3377_at	3.823942018	4.185415941
3378_f_at	8.475377238	7.839097618
3379_f_at	5.99194919	8.116297486
3380_i_at	2.846229987	2.724086281
3381_f_at	2.783863076	2.617919821
3382_f_at	8.452868681	8.252568049
3383_f_at	9.119060006	7.868394437
3384_f_at	7.002670045	8.276118934
3385_s_at	7.278159079	6.250275807
3386_f_at	4.992827428	8.107908621
3387_f_at	4.989785317	6.609119232
3388_f_at	5.275979146	8.276609299
3389_f_at	4.209052291	5.811691493
3390_at	3.306313048	3.896434648
3391_f_at	5.153575056	6.55004567
3392_f_at	6.955165152	8.996746786
3393_f_at	9.449744763	11.04165989
3394_f_at	5.031549964	6.805673365
3395_f_at	8.131443596	10.00120026
3396_f_at	6.391853947	8.409720012
3397_f_at	6.71289164	6.492351744
3398_f_at	9.047040216	8.85794837
3399_f_at	7.216934685	9.574793571
3400_i_at	2.889706299	2.965222587
3401_f_at	2.520835766	3.861091312
3402_at	2.928259248	3.661084987
3403_f_at	7.126328479	11.90099992
3404_f_at	2.641943911	3.191913495
3405_f_at	8.159965587	7.085298249
3406_f_at	6.14681816	8.141995552
3407_at	4.283992427	4.239138778
3408_f_at	5.605490992	7.988707377
3409_f_at	8.574815479	10.32073923
3410_f_at	6.875927122	8.648548749
3411_f_at	5.386714129	7.92367684
3412_f_at	3.029889194	3.843374457
3413_f_at	8.486371342	10.29701204
3414_f_at	8.595816945	10.11783603
3415_i_at	3.516309487	3.080181771
3416_s_at	8.325881211	6.972802177
3417_f_at	8.133649306	9.736565771
3418_f_at	9.461981746	9.122541989
3419_f_at	6.803350223	9.449799033
3420_f_at	7.352626547	8.960691741
3421_f_at	7.761032192	9.517076655
3422_f_at	7.667669853	9.790289415
3423_f_at	7.057605052	9.16006219
3424_f_at	5.302108644	6.459184263
3425_f_at	6.774188114	8.504421711
3426_f_at	8.158344271	9.210168902
3427_at	3.029875053	4.997440009
3428_f_at	6.312305643	8.213647642
3429_f_at	7.767128073	9.490271279
3430_f_at	9.836540692	11.4523535
3431_f_at	8.180761296	9.846076126
3432_f_at	7.503152904	9.199979557
3433_i_at	2.322648893	2.291964429
3434_f_at	2.507308105	3.043038372
3435_f_at	5.62054036	7.34682097
3436_f_at	7.946307232	6.784531769
3437_f_at	7.105266453	5.57130019
3438_f_at	6.428860466	4.560301385
3439_f_at	8.134659951	6.758231945
3440_f_at	6.999171887	8.950075747
3441_f_at	7.019828099	8.516562684
3442_f_at	8.334932373	9.882636677
3443_f_at	9.136340137	10.36491817
3444_f_at	7.096804526	9.024540905
3445_f_at	6.172233749	7.822177569
3446_i_at	2.600158625	2.930350049
3447_f_at	3.617538236	5.59010233
3448_s_at	7.470907235	9.179496941
3449_i_at	2.633226564	2.422003225
3450_r_at	2.625653771	2.517865176
3451_f_at	7.314152528	5.775990976
3452_f_at	6.006469356	8.200630712
3453_at	5.812631153	6.073464443
3454_s_at	5.90827986	8.199143045
3455_f_at	8.503748612	8.397901045
3456_i_at	4.982416479	3.349187438
3457_f_at	3.740324923	4.591733299
3458_f_at	2.997579961	3.43450891
3459_at	5.833633709	5.768022026
3460_at	5.626736105	6.157914372
3461_f_at	5.269295787	7.825210815
3462_f_at	7.980136768	6.731492217
3463_at	3.699569319	4.100860181
3464_at	4.872689917	7.222049002
3465_at	2.975195399	3.269286032
3466_i_at	3.364800344	2.720820032
3467_f_at	3.793877408	4.436489195
